ONTOLOGY,ONT_DESCRIPTION,FDR,EA_VALUE,sample,GROUP,GROUP_1,GROUP_2,KEGG_up_DOWN,interaction_entry,reaction_entry,interaction_name,reaction_name
ec00625,Chloroalkane and chloroalkene degradation,0.0635691220910648,2.21085033344927,ORAL,oral.CU.6.meses_vs_fecal.CU.6.meses,CU.6.meses,CU.6.meses,DOWN,1,1.11,Metabolism,Xenobiotics biodegradation and metabolism
ec00620,Pyruvate metabolism,0.0798221148928703,1.30223371150876,ORAL,oral.CU.6.meses_vs_fecal.CU.6.meses,CU.6.meses,CU.6.meses,DOWN,1,1.1,Metabolism,Carbohydrate metabolism
ec00450,Selenocompound metabolism,0.0817316170967262,1.45695219935918,ORAL,oral.CU.6.meses_vs_fecal.CU.6.meses,CU.6.meses,CU.6.meses,DOWN,1,1.6,Metabolism,Metabolism of other amino acids
ec00404,Staurosporine biosynthesis,0.0817316170967262,5.75338244669547,ORAL,oral.CU.6.meses_vs_fecal.CU.6.meses,CU.6.meses,CU.6.meses,DOWN,1,1.10,Metabolism,Biosynthesis of other secondary metabolites
ec00785,Lipoic acid metabolism,0.150679013582047,2.003141008928,ORAL,oral.CU.6.meses_vs_fecal.CU.6.meses,CU.6.meses,CU.6.meses,DOWN,1,1.8,Metabolism,Metabolism of cofactors and vitamins
ec00480,Glutathione metabolism,3.50524369330252e-05,2.40387058437833,ORAL,oral.CU.6.meses_vs_fecal.EC.6.meses,CU.6.meses,EC.6.meses,UP,1,1.6,Metabolism,Metabolism of other amino acids
ec00480,Glutathione metabolism,3.50524369330252e-05,2.40387058437833,ORAL,oral.CU.6.meses_vs_fecal.EC.6.meses,CU.6.meses,EC.6.meses,DOWN,1,1.6,Metabolism,Metabolism of other amino acids
ec00130,Ubiquinone and other terpenoid-quinone biosynthesis,0.0731363724366816,2.06742902960997,ORAL,oral.CU.6.meses_vs_fecal.EC.6.meses,CU.6.meses,EC.6.meses,DOWN,1,1.8,Metabolism,Metabolism of cofactors and vitamins
ec00230,Purine metabolism,0.0731363724366816,1.2290077150011,ORAL,oral.CU.6.meses_vs_fecal.EC.6.meses,CU.6.meses,EC.6.meses,DOWN,1,1.4,Metabolism,Nucleotide metabolism
ec00020,Citrate cycle (TCA cycle),0.0731363724366816,1.64947348353825,ORAL,oral.CU.6.meses_vs_fecal.EC.6.meses,CU.6.meses,EC.6.meses,DOWN,1,1.1,Metabolism,Carbohydrate metabolism
ec00620,Pyruvate metabolism,0.0731363724366816,1.41374768867278,ORAL,oral.CU.6.meses_vs_fecal.EC.6.meses,CU.6.meses,EC.6.meses,DOWN,1,1.1,Metabolism,Carbohydrate metabolism
ec00970,Aminoacyl-tRNA biosynthesis,0.074040307016631,1.30599774611112,ORAL,oral.CU.6.meses_vs_fecal.EC.6.meses,CU.6.meses,EC.6.meses,DOWN,2,2.2,Genetic Information Processing,Translation
ec01110,Biosynthesis of secondary metabolites,0.0869204038602572,1.09995141639548,ORAL,oral.CU.6.meses_vs_fecal.EC.6.meses,CU.6.meses,EC.6.meses,DOWN,1,1.0,Metabolism,Global and overview maps
ec00240,Pyrimidine metabolism,0.108588722507758,1.214928367146,ORAL,oral.CU.6.meses_vs_fecal.EC.6.meses,CU.6.meses,EC.6.meses,DOWN,1,1.4,Metabolism,Nucleotide metabolism
ec00404,Staurosporine biosynthesis,0.108588722507758,7.27000537056928,ORAL,oral.CU.6.meses_vs_fecal.EC.6.meses,CU.6.meses,EC.6.meses,DOWN,1,1.10,Metabolism,Biosynthesis of other secondary metabolites
ec00910,Nitrogen metabolism,0.151129129379555,1.61366941636468,ORAL,oral.CU.6.meses_vs_fecal.EC.6.meses,CU.6.meses,EC.6.meses,DOWN,1,1.2,Metabolism,Energy metabolism
ec00626,Naphthalene degradation,0.151129129379555,2.57705414255254,ORAL,oral.CU.6.meses_vs_fecal.EC.6.meses,CU.6.meses,EC.6.meses,DOWN,1,1.11,Metabolism,Xenobiotics biodegradation and metabolism
ec01130,Biosynthesis of antibiotics,0.176231820799246,1.09697316355022,ORAL,oral.CU.6.meses_vs_fecal.EC.6.meses,CU.6.meses,EC.6.meses,DOWN,,,,
ec00785,Lipoic acid metabolism,0.176231820799246,2.1695827545678,ORAL,oral.CU.6.meses_vs_fecal.EC.6.meses,CU.6.meses,EC.6.meses,DOWN,1,1.8,Metabolism,Metabolism of cofactors and vitamins
ec00830,Retinol metabolism,0.176231820799246,2.34118817018333,ORAL,oral.CU.6.meses_vs_fecal.EC.6.meses,CU.6.meses,EC.6.meses,DOWN,1,1.8,Metabolism,Metabolism of cofactors and vitamins
ec01051,Biosynthesis of ansamycins,0.239492545779714,1.97328717201166,ORAL,oral.CU.6.meses_vs_fecal.EC.6.meses,CU.6.meses,EC.6.meses,DOWN,1,1.9,Metabolism,Metabolism of terpenoids and polyketides
ec00405,Phenazine biosynthesis,0.239492545779714,2.10564179940269,ORAL,oral.CU.6.meses_vs_fecal.EC.6.meses,CU.6.meses,EC.6.meses,DOWN,1,1.10,Metabolism,Biosynthesis of other secondary metabolites
ec01053,Biosynthesis of siderophore group nonribosomal peptides,0.25616180329906,2.34118817018333,ORAL,oral.CU.6.meses_vs_fecal.EC.6.meses,CU.6.meses,EC.6.meses,DOWN,1,1.9,Metabolism,Metabolism of terpenoids and polyketides
ec00540,Lipopolysaccharide biosynthesis,0.25616180329906,1.47295132507979,ORAL,oral.CU.6.meses_vs_fecal.EC.6.meses,CU.6.meses,EC.6.meses,DOWN,1,1.7,Metabolism,Glycan biosynthesis and metabolism
ec00071,Fatty acid degradation,0.262406534015807,1.57862973760933,ORAL,oral.CU.6.meses_vs_fecal.EC.6.meses,CU.6.meses,EC.6.meses,DOWN,1,1.3,Metabolism,Lipid metabolism
ec00480,Glutathione metabolism,8.71567901130632e-05,2.55176039692323,ORAL,oral.CU.6.meses_vs_fecal.EC.debut,CU.6.meses,EC.debut,UP,1,1.6,Metabolism,Metabolism of other amino acids
ec00480,Glutathione metabolism,8.71567901130632e-05,2.55176039692323,ORAL,oral.CU.6.meses_vs_fecal.EC.debut,CU.6.meses,EC.debut,DOWN,1,1.6,Metabolism,Metabolism of other amino acids
ec00620,Pyruvate metabolism,0.00799155141090591,1.64910459166722,ORAL,oral.CU.6.meses_vs_fecal.EC.debut,CU.6.meses,EC.debut,DOWN,1,1.1,Metabolism,Carbohydrate metabolism
ec00230,Purine metabolism,0.0109741278636131,1.32181003918047,ORAL,oral.CU.6.meses_vs_fecal.EC.debut,CU.6.meses,EC.debut,DOWN,1,1.4,Metabolism,Nucleotide metabolism
ec00970,Aminoacyl-tRNA biosynthesis,0.0408949198598103,1.38404030505646,ORAL,oral.CU.6.meses_vs_fecal.EC.debut,CU.6.meses,EC.debut,DOWN,2,2.2,Genetic Information Processing,Translation
ec00020,Citrate cycle (TCA cycle),0.0408949198598103,1.7897832156097,ORAL,oral.CU.6.meses_vs_fecal.EC.debut,CU.6.meses,EC.debut,DOWN,1,1.1,Metabolism,Carbohydrate metabolism
ec01130,Biosynthesis of antibiotics,0.0434159802257888,1.15334456959222,ORAL,oral.CU.6.meses_vs_fecal.EC.debut,CU.6.meses,EC.debut,DOWN,,,,
ec00240,Pyrimidine metabolism,0.0563551231805529,1.2785443887349,ORAL,oral.CU.6.meses_vs_fecal.EC.debut,CU.6.meses,EC.debut,DOWN,1,1.4,Metabolism,Nucleotide metabolism
ec00626,Naphthalene degradation,0.0566379633058591,3.33401063986996,ORAL,oral.CU.6.meses_vs_fecal.EC.debut,CU.6.meses,EC.debut,DOWN,1,1.11,Metabolism,Xenobiotics biodegradation and metabolism
ec00404,Staurosporine biosynthesis,0.0591410533365467,9.40541948931735,ORAL,oral.CU.6.meses_vs_fecal.EC.debut,CU.6.meses,EC.debut,DOWN,1,1.10,Metabolism,Biosynthesis of other secondary metabolites
ec00830,Retinol metabolism,0.071488019028397,3.02886390333949,ORAL,oral.CU.6.meses_vs_fecal.EC.debut,CU.6.meses,EC.debut,DOWN,1,1.8,Metabolism,Metabolism of cofactors and vitamins
ec01110,Biosynthesis of secondary metabolites,0.0790879432427577,1.10576134344498,ORAL,oral.CU.6.meses_vs_fecal.EC.debut,CU.6.meses,EC.debut,DOWN,1,1.0,Metabolism,Global and overview maps
ec00130,Ubiquinone and other terpenoid-quinone biosynthesis,0.0790879432427577,2.00602024655225,ORAL,oral.CU.6.meses_vs_fecal.EC.debut,CU.6.meses,EC.debut,DOWN,1,1.8,Metabolism,Metabolism of cofactors and vitamins
ec00785,Lipoic acid metabolism,0.163244867238988,2.33904411383547,ORAL,oral.CU.6.meses_vs_fecal.EC.debut,CU.6.meses,EC.debut,DOWN,1,1.8,Metabolism,Metabolism of cofactors and vitamins
ec01120,Microbial metabolism in diverse environments,0.163244867238988,1.14065725721508,ORAL,oral.CU.6.meses_vs_fecal.EC.debut,CU.6.meses,EC.debut,DOWN,1,1.0,Metabolism,Global and overview maps
ec00260,"Glycine, serine and threonine metabolism",0.181275157360095,1.29568545424346,ORAL,oral.CU.6.meses_vs_fecal.EC.debut,CU.6.meses,EC.debut,DOWN,1,1.5,Metabolism,Amino acid metabolism
ec00982,Drug metabolism - cytochrome P450,0.181275157360095,2.2171584404098,ORAL,oral.CU.6.meses_vs_fecal.EC.debut,CU.6.meses,EC.debut,DOWN,1,1.11,Metabolism,Xenobiotics biodegradation and metabolism
ec00980,Metabolism of xenobiotics by cytochrome P450,0.183202893088772,2.17400207174002,ORAL,oral.CU.6.meses_vs_fecal.EC.debut,CU.6.meses,EC.debut,DOWN,1,1.11,Metabolism,Xenobiotics biodegradation and metabolism
ec00910,Nitrogen metabolism,0.18542394714794,1.56573864162117,ORAL,oral.CU.6.meses_vs_fecal.EC.debut,CU.6.meses,EC.debut,DOWN,1,1.2,Metabolism,Energy metabolism
ec01051,Biosynthesis of ansamycins,0.18542394714794,2.12741631305988,ORAL,oral.CU.6.meses_vs_fecal.EC.debut,CU.6.meses,EC.debut,DOWN,1,1.9,Metabolism,Metabolism of terpenoids and polyketides
ec00480,Glutathione metabolism,9.18334984278957e-07,2.05471966606584,ORAL,oral.CU.debut_vs_fecal.CU.debut,CU.debut,CU.debut,UP,1,1.6,Metabolism,Metabolism of other amino acids
ec00480,Glutathione metabolism,9.18334984278957e-07,2.05471966606584,ORAL,oral.CU.debut_vs_fecal.CU.debut,CU.debut,CU.debut,DOWN,1,1.6,Metabolism,Metabolism of other amino acids
ec00785,Lipoic acid metabolism,0.00256882688424664,2.84608257410232,ORAL,oral.CU.debut_vs_fecal.CU.debut,CU.debut,CU.debut,DOWN,1,1.8,Metabolism,Metabolism of cofactors and vitamins
ec00361,Chlorocyclohexane and chlorobenzene degradation,0.0162607443579472,4.26354330708661,ORAL,oral.CU.debut_vs_fecal.CU.debut,CU.debut,CU.debut,DOWN,1,1.11,Metabolism,Xenobiotics biodegradation and metabolism
ec00622,Xylene degradation,0.0162607443579472,3.48044351598907,ORAL,oral.CU.debut_vs_fecal.CU.debut,CU.debut,CU.debut,DOWN,1,1.11,Metabolism,Xenobiotics biodegradation and metabolism
ec00620,Pyruvate metabolism,0.0269400262967568,1.30910809596787,ORAL,oral.CU.debut_vs_fecal.CU.debut,CU.debut,CU.debut,DOWN,1,1.1,Metabolism,Carbohydrate metabolism
ec00621,Dioxin degradation,0.0269400262967568,3.39145490336435,ORAL,oral.CU.debut_vs_fecal.CU.debut,CU.debut,CU.debut,DOWN,1,1.11,Metabolism,Xenobiotics biodegradation and metabolism
ec00970,Aminoacyl-tRNA biosynthesis,0.0294184560095648,1.22863121854789,ORAL,oral.CU.debut_vs_fecal.CU.debut,CU.debut,CU.debut,DOWN,2,2.2,Genetic Information Processing,Translation
ec00280,"Valine, leucine and isoleucine degradation",0.0535039359250894,1.560890431069,ORAL,oral.CU.debut_vs_fecal.CU.debut,CU.debut,CU.debut,DOWN,1,1.5,Metabolism,Amino acid metabolism
ec00626,Naphthalene degradation,0.0535039359250894,2.38631155247385,ORAL,oral.CU.debut_vs_fecal.CU.debut,CU.debut,CU.debut,DOWN,1,1.11,Metabolism,Xenobiotics biodegradation and metabolism
ec00550,Peptidoglycan biosynthesis,0.0543810108524005,1.24109993528206,ORAL,oral.CU.debut_vs_fecal.CU.debut,CU.debut,CU.debut,DOWN,1,1.7,Metabolism,Glycan biosynthesis and metabolism
ec00625,Chloroalkane and chloroalkene degradation,0.0543810108524005,2.01200920109705,ORAL,oral.CU.debut_vs_fecal.CU.debut,CU.debut,CU.debut,DOWN,1,1.11,Metabolism,Xenobiotics biodegradation and metabolism
ec00930,Caprolactam degradation,0.0616752645958768,2.15330470054879,ORAL,oral.CU.debut_vs_fecal.CU.debut,CU.debut,CU.debut,DOWN,1,1.11,Metabolism,Xenobiotics biodegradation and metabolism
ec00260,"Glycine, serine and threonine metabolism",0.0616752645958768,1.22742041467876,ORAL,oral.CU.debut_vs_fecal.CU.debut,CU.debut,CU.debut,DOWN,1,1.5,Metabolism,Amino acid metabolism
ec00311,Penicillin and cephalosporin biosynthesis,0.0616752645958768,2.07517594592711,ORAL,oral.CU.debut_vs_fecal.CU.debut,CU.debut,CU.debut,DOWN,1,1.10,Metabolism,Biosynthesis of other secondary metabolites
ec00830,Retinol metabolism,0.0616752645958768,2.16790337648472,ORAL,oral.CU.debut_vs_fecal.CU.debut,CU.debut,CU.debut,DOWN,1,1.8,Metabolism,Metabolism of cofactors and vitamins
ec00280,"Valine, leucine and isoleucine degradation",1.04579044835074e-05,1.78957910275018,ORAL,oral.EC.3.meses_vs_fecal.CU.3.meses,EC.3.meses,CU.3.meses,UP,1,1.5,Metabolism,Amino acid metabolism
ec00480,Glutathione metabolism,1.04579044835074e-05,1.6146220815341,ORAL,oral.EC.3.meses_vs_fecal.CU.3.meses,EC.3.meses,CU.3.meses,UP,1,1.6,Metabolism,Metabolism of other amino acids
ec00643,Styrene degradation,0.000360862767440628,3.70734434909622,ORAL,oral.EC.3.meses_vs_fecal.CU.3.meses,EC.3.meses,CU.3.meses,UP,1,1.11,Metabolism,Xenobiotics biodegradation and metabolism
ec00361,Chlorocyclohexane and chlorobenzene degradation,0.000360862767440628,3.95450063903597,ORAL,oral.EC.3.meses_vs_fecal.CU.3.meses,EC.3.meses,CU.3.meses,UP,1,1.11,Metabolism,Xenobiotics biodegradation and metabolism
ec00280,"Valine, leucine and isoleucine degradation",1.04579044835074e-05,1.78957910275018,ORAL,oral.EC.3.meses_vs_fecal.CU.3.meses,EC.3.meses,CU.3.meses,DOWN,1,1.5,Metabolism,Amino acid metabolism
ec00480,Glutathione metabolism,1.04579044835074e-05,1.6146220815341,ORAL,oral.EC.3.meses_vs_fecal.CU.3.meses,EC.3.meses,CU.3.meses,DOWN,1,1.6,Metabolism,Metabolism of other amino acids
ec00643,Styrene degradation,0.000360862767440628,3.70734434909622,ORAL,oral.EC.3.meses_vs_fecal.CU.3.meses,EC.3.meses,CU.3.meses,DOWN,1,1.11,Metabolism,Xenobiotics biodegradation and metabolism
ec00361,Chlorocyclohexane and chlorobenzene degradation,0.000360862767440628,3.95450063903597,ORAL,oral.EC.3.meses_vs_fecal.CU.3.meses,EC.3.meses,CU.3.meses,DOWN,1,1.11,Metabolism,Xenobiotics biodegradation and metabolism
ec00785,Lipoic acid metabolism,0.00114167926871485,2.17394014187841,ORAL,oral.EC.3.meses_vs_fecal.CU.3.meses,EC.3.meses,CU.3.meses,DOWN,1,1.8,Metabolism,Metabolism of cofactors and vitamins
ec00620,Pyruvate metabolism,0.00114167926871485,1.27393309176998,ORAL,oral.EC.3.meses_vs_fecal.CU.3.meses,EC.3.meses,CU.3.meses,DOWN,1,1.1,Metabolism,Carbohydrate metabolism
ec00020,Citrate cycle (TCA cycle),0.00171983585585408,1.4052491677622,ORAL,oral.EC.3.meses_vs_fecal.CU.3.meses,EC.3.meses,CU.3.meses,DOWN,1,1.1,Metabolism,Carbohydrate metabolism
ec00130,Ubiquinone and other terpenoid-quinone biosynthesis,0.00188605552257373,1.63691911391339,ORAL,oral.EC.3.meses_vs_fecal.CU.3.meses,EC.3.meses,CU.3.meses,DOWN,1,1.8,Metabolism,Metabolism of cofactors and vitamins
ec00072,Synthesis and degradation of ketone bodies,0.00247506560671505,2.44888801041218,ORAL,oral.EC.3.meses_vs_fecal.CU.3.meses,EC.3.meses,CU.3.meses,DOWN,,,,
ec00515,Mannose type O-glycan biosynthesis,0.0041745061024816,2.62799093100492,ORAL,oral.EC.3.meses_vs_fecal.CU.3.meses,EC.3.meses,CU.3.meses,DOWN,1,1.7,Metabolism,Glycan biosynthesis and metabolism
ec00514,Other types of O-glycan biosynthesis,0.00699013247680772,3.10382317598753,ORAL,oral.EC.3.meses_vs_fecal.CU.3.meses,EC.3.meses,CU.3.meses,DOWN,1,1.7,Metabolism,Glycan biosynthesis and metabolism
ec01120,Microbial metabolism in diverse environments,0.00699013247680772,1.0905113963033,ORAL,oral.EC.3.meses_vs_fecal.CU.3.meses,EC.3.meses,CU.3.meses,DOWN,1,1.0,Metabolism,Global and overview maps
ec00073,"Cutin, suberine and wax biosynthesis",0.0108083402382275,4.94312579879496,ORAL,oral.EC.3.meses_vs_fecal.CU.3.meses,EC.3.meses,CU.3.meses,DOWN,1,1.3,Metabolism,Lipid metabolism
ec00260,"Glycine, serine and threonine metabolism",0.0122043032029757,1.18904874204735,ORAL,oral.EC.3.meses_vs_fecal.CU.3.meses,EC.3.meses,CU.3.meses,DOWN,1,1.5,Metabolism,Amino acid metabolism
ec00903,Limonene and pinene degradation,0.0122043032029757,2.33675037761216,ORAL,oral.EC.3.meses_vs_fecal.CU.3.meses,EC.3.meses,CU.3.meses,DOWN,1,1.9,Metabolism,Metabolism of terpenoids and polyketides
ec00622,Xylene degradation,0.0122043032029757,2.4211228402261,ORAL,oral.EC.3.meses_vs_fecal.CU.3.meses,EC.3.meses,CU.3.meses,DOWN,1,1.11,Metabolism,Xenobiotics biodegradation and metabolism
ec00071,Fatty acid degradation,0.0216093841095806,1.4688145230705,ORAL,oral.EC.3.meses_vs_fecal.CU.3.meses,EC.3.meses,CU.3.meses,DOWN,1,1.3,Metabolism,Lipid metabolism
ec00404,Staurosporine biosynthesis,0.0240696442948102,4.68296128306891,ORAL,oral.EC.3.meses_vs_fecal.CU.3.meses,EC.3.meses,CU.3.meses,DOWN,1,1.10,Metabolism,Biosynthesis of other secondary metabolites
ec00480,Glutathione metabolism,5.48612123130177e-05,1.61620198235721,ORAL,oral.EC.3.meses_vs_fecal.CU.debut,EC.3.meses,CU.debut,UP,1,1.6,Metabolism,Metabolism of other amino acids
ec00280,"Valine, leucine and isoleucine degradation",7.38689543561266e-05,1.73842922692066,ORAL,oral.EC.3.meses_vs_fecal.CU.debut,EC.3.meses,CU.debut,UP,1,1.5,Metabolism,Amino acid metabolism
ec00785,Lipoic acid metabolism,0.000211405820280675,2.43328894573073,ORAL,oral.EC.3.meses_vs_fecal.CU.debut,EC.3.meses,CU.debut,UP,1,1.8,Metabolism,Metabolism of cofactors and vitamins
ec00643,Styrene degradation,0.000625803011375936,3.69834102361727,ORAL,oral.EC.3.meses_vs_fecal.CU.debut,EC.3.meses,CU.debut,UP,1,1.11,Metabolism,Xenobiotics biodegradation and metabolism
ec00361,Chlorocyclohexane and chlorobenzene degradation,0.000625803011375936,3.91750197316496,ORAL,oral.EC.3.meses_vs_fecal.CU.debut,EC.3.meses,CU.debut,UP,1,1.11,Metabolism,Xenobiotics biodegradation and metabolism
ec00020,Citrate cycle (TCA cycle),0.000963304445307049,1.44457542293833,ORAL,oral.EC.3.meses_vs_fecal.CU.debut,EC.3.meses,CU.debut,UP,1,1.1,Metabolism,Carbohydrate metabolism
ec00260,"Glycine, serine and threonine metabolism",0.000987053012311001,1.25766729151159,ORAL,oral.EC.3.meses_vs_fecal.CU.debut,EC.3.meses,CU.debut,UP,1,1.5,Metabolism,Amino acid metabolism
ec00620,Pyruvate metabolism,0.000987053012311001,1.27994039452705,ORAL,oral.EC.3.meses_vs_fecal.CU.debut,EC.3.meses,CU.debut,UP,1,1.1,Metabolism,Carbohydrate metabolism
ec00480,Glutathione metabolism,5.48612123130177e-05,1.61620198235721,ORAL,oral.EC.3.meses_vs_fecal.CU.debut,EC.3.meses,CU.debut,DOWN,1,1.6,Metabolism,Metabolism of other amino acids
ec00280,"Valine, leucine and isoleucine degradation",7.38689543561266e-05,1.73842922692066,ORAL,oral.EC.3.meses_vs_fecal.CU.debut,EC.3.meses,CU.debut,DOWN,1,1.5,Metabolism,Amino acid metabolism
ec00785,Lipoic acid metabolism,0.000211405820280675,2.43328894573073,ORAL,oral.EC.3.meses_vs_fecal.CU.debut,EC.3.meses,CU.debut,DOWN,1,1.8,Metabolism,Metabolism of cofactors and vitamins
ec00643,Styrene degradation,0.000625803011375936,3.69834102361727,ORAL,oral.EC.3.meses_vs_fecal.CU.debut,EC.3.meses,CU.debut,DOWN,1,1.11,Metabolism,Xenobiotics biodegradation and metabolism
ec00361,Chlorocyclohexane and chlorobenzene degradation,0.000625803011375936,3.91750197316496,ORAL,oral.EC.3.meses_vs_fecal.CU.debut,EC.3.meses,CU.debut,DOWN,1,1.11,Metabolism,Xenobiotics biodegradation and metabolism
ec00020,Citrate cycle (TCA cycle),0.000963304445307049,1.44457542293833,ORAL,oral.EC.3.meses_vs_fecal.CU.debut,EC.3.meses,CU.debut,DOWN,1,1.1,Metabolism,Carbohydrate metabolism
ec00260,"Glycine, serine and threonine metabolism",0.000987053012311001,1.25766729151159,ORAL,oral.EC.3.meses_vs_fecal.CU.debut,EC.3.meses,CU.debut,DOWN,1,1.5,Metabolism,Amino acid metabolism
ec00620,Pyruvate metabolism,0.000987053012311001,1.27994039452705,ORAL,oral.EC.3.meses_vs_fecal.CU.debut,EC.3.meses,CU.debut,DOWN,1,1.1,Metabolism,Carbohydrate metabolism
ec00903,Limonene and pinene degradation,0.00327533635029107,2.71958814665997,ORAL,oral.EC.3.meses_vs_fecal.CU.debut,EC.3.meses,CU.debut,DOWN,1,1.9,Metabolism,Metabolism of terpenoids and polyketides
ec00073,"Cutin, suberine and wax biosynthesis",0.00992269615032781,5.34204814522494,ORAL,oral.EC.3.meses_vs_fecal.CU.debut,EC.3.meses,CU.debut,DOWN,1,1.3,Metabolism,Lipid metabolism
ec00071,Fatty acid degradation,0.0109385328208031,1.55682545946555,ORAL,oral.EC.3.meses_vs_fecal.CU.debut,EC.3.meses,CU.debut,DOWN,1,1.3,Metabolism,Lipid metabolism
ec01120,Microbial metabolism in diverse environments,0.01207502311426,1.08901061258375,ORAL,oral.EC.3.meses_vs_fecal.CU.debut,EC.3.meses,CU.debut,DOWN,1,1.0,Metabolism,Global and overview maps
ec01130,Biosynthesis of antibiotics,0.0174460170002011,1.06660017437045,ORAL,oral.EC.3.meses_vs_fecal.CU.debut,EC.3.meses,CU.debut,DOWN,,,,
ec00010,Glycolysis / Gluconeogenesis,0.0201193589885406,1.17675925766444,ORAL,oral.EC.3.meses_vs_fecal.CU.debut,EC.3.meses,CU.debut,DOWN,1,1.1,Metabolism,Carbohydrate metabolism
ec00480,Glutathione metabolism,3.59495512122221e-05,1.6077963297739,ORAL,oral.EC.3.meses_vs_fecal.EC.6.meses,EC.3.meses,EC.6.meses,UP,1,1.6,Metabolism,Metabolism of other amino acids
ec00280,"Valine, leucine and isoleucine degradation",5.6328551777951e-05,1.72430145165621,ORAL,oral.EC.3.meses_vs_fecal.EC.6.meses,EC.3.meses,EC.6.meses,UP,1,1.5,Metabolism,Amino acid metabolism
